# schema=authbc.energy.samples/1
# capture_host=DESKTOP-TROHJN7
# platform=Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.39
# port=/dev/ttyACM0
# baud=115200
# capture_start_utc=20260727T231443Z
ms,window,wtrans,V1,I1_mA,P1_W,V2,I2_mA,P2_W
126728,1,7,5.124,422.5,2.0700,5.204,472.3,2.4280
126748,1,7,4.872,704.3,3.4280,5.208,466.1,2.4280
126768,1,7,4.840,746.2,3.5360,5.212,465.9,2.4240
126788,1,7,4.920,676.5,3.6940,5.212,466.6,2.4320
126808,1,7,4.840,812.3,4.0200,5.208,466.2,2.4280
126828,1,7,4.932,712.6,3.5160,5.212,460.9,2.3980
126848,1,7,4.920,678.1,3.7020,5.208,466.5,2.4280
126868,1,7,4.928,684.5,3.5320,5.208,466.7,2.4320
126888,1,7,4.868,676.4,3.2960,5.212,466.4,2.4280
126908,1,7,4.936,713.7,3.5200,5.212,467.3,2.4240
126928,1,7,4.920,495.3,2.4220,5.204,492.8,2.5660
126948,1,7,4.924,700.9,3.4380,5.212,466.0,2.4280
126968,1,7,5.100,436.6,2.0160,5.208,466.4,2.4280
126988,1,7,4.916,699.2,3.4500,5.212,460.2,2.4020
127008,1,7,4.896,510.7,2.5500,5.212,460.4,2.4060
127028,1,7,4.956,741.6,3.6500,5.212,462.0,2.4060
127048,1,7,4.916,699.1,3.6800,5.212,461.6,2.4060
127068,1,7,4.908,700.1,3.4340,5.212,465.2,2.4240
127088,1,7,4.932,507.2,2.6180,5.212,510.4,2.4520
127108,1,7,4.848,692.9,3.4240,5.208,466.3,2.4280
127128,1,7,4.908,706.7,3.4600,5.212,461.3,2.4060
127148,1,7,4.900,705.6,3.6940,5.212,466.9,2.4320
127168,1,7,4.900,702.2,3.4400,5.212,466.2,2.4280
127188,1,7,4.912,767.5,3.7100,5.212,459.1,2.3920
127208,1,7,4.912,731.3,3.6120,5.208,461.4,2.4080
127228,1,7,4.920,699.5,3.4380,5.212,462.3,2.4080
127248,1,7,4.908,749.0,3.5200,5.208,463.3,2.4160
127268,1,7,4.832,728.5,3.4900,5.208,493.4,2.5720
127288,1,7,4.924,756.2,3.7160,5.208,465.8,2.4320
127308,1,7,4.872,576.9,2.8220,5.212,465.4,2.4380
127328,1,7,4.908,706.2,3.4400,5.212,465.9,2.4280
127348,1,7,4.888,708.7,3.1060,5.212,466.9,2.4320
127368,1,7,4.948,703.7,3.5580,5.212,461.4,2.4060
127388,1,7,4.932,612.0,3.1220,5.208,500.2,2.6020
127408,1,7,4.888,687.5,3.3620,5.200,494.1,2.5660
127428,1,7,4.916,731.6,3.5560,5.204,499.0,2.5960
127448,1,7,4.884,715.7,3.5000,5.204,499.2,2.5980
127468,1,7,4.912,701.5,2.5460,5.212,469.2,2.4340
127488,1,7,4.900,726.6,3.5880,5.212,466.4,2.4220
127508,1,7,4.920,762.8,3.7460,5.212,466.3,2.4320
127528,1,7,4.912,753.1,3.4480,5.212,466.7,2.4320
127548,1,7,4.940,467.2,2.0740,5.208,470.6,2.4480
127568,1,7,4.936,661.7,3.5200,5.208,466.1,2.4240
127588,1,7,5.092,737.6,3.6140,5.212,460.9,2.4020
127608,1,7,4.872,732.2,3.5980,5.208,508.7,2.4520
127628,1,7,5.060,498.2,2.3600,5.212,484.8,2.5260
127648,1,7,4.816,866.0,4.3160,5.212,466.1,2.4280
127668,1,7,5.116,475.5,2.3860,5.208,470.2,2.4600
127688,1,7,4.932,718.8,3.5560,5.212,465.7,2.4240
127708,1,7,4.876,699.9,3.4480,5.208,465.7,2.4240
127728,1,7,4.884,717.3,3.3040,5.212,465.8,2.4240
127748,1,7,4.908,701.4,3.4340,5.212,478.2,2.4940
127768,1,7,4.844,700.4,3.4480,5.212,465.2,2.4240
127788,1,7,4.928,698.1,3.4440,5.212,466.4,2.4320
127808,1,7,4.860,675.5,3.3360,5.212,466.5,2.4280
127828,1,7,4.944,668.4,3.3220,5.212,466.6,2.4320
127848,1,7,4.924,684.2,3.3220,5.212,461.6,2.4020
127868,1,7,4.928,456.1,2.3760,5.212,469.2,2.4900
127888,1,7,4.900,624.7,2.9880,5.212,496.0,2.4440
127908,1,7,4.928,397.8,1.9860,5.212,466.2,2.4320
127928,1,7,4.884,812.4,3.4480,5.212,460.6,2.4020
127948,1,7,4.884,827.7,4.0080,5.208,466.8,2.4320
127968,1,7,4.892,670.0,3.2960,5.208,465.3,2.4180
127988,1,7,4.916,697.0,3.4300,5.212,465.0,2.4280
128008,1,7,4.844,826.4,3.5460,5.212,460.6,2.3880
128028,1,7,4.836,829.6,4.1720,5.212,461.7,2.4060
128048,1,7,4.912,556.6,1.9500,5.208,465.7,2.4220
128068,1,7,4.952,693.7,3.3920,5.208,465.7,2.4240
128088,1,7,4.920,700.4,3.4480,5.212,466.1,2.4240
128108,1,7,4.900,743.9,3.4480,5.212,465.3,2.4160
128128,1,7,4.900,712.4,3.4800,5.212,466.1,2.4280
128148,1,7,4.888,712.7,3.2440,5.212,461.7,2.4060
128168,1,7,4.916,731.8,3.5920,5.212,460.7,2.3960
128188,1,7,4.912,700.2,3.4440,5.212,466.1,2.4240
128208,1,7,4.840,655.4,2.1720,5.208,461.4,2.4060
128228,1,7,4.908,712.4,3.4280,5.212,461.1,2.4020
128248,1,7,4.924,699.4,3.4440,5.212,460.3,2.3980
128268,1,7,4.848,693.8,3.4280,5.196,487.1,2.4220
128288,1,7,4.952,712.4,3.5300,5.212,465.2,2.4240
128308,1,7,4.908,781.8,4.0440,5.212,460.6,2.4020
128328,1,7,4.920,672.6,3.5260,5.212,460.8,2.4020
128348,1,7,4.900,711.1,3.4580,5.212,460.8,2.3980
128368,1,7,4.816,673.1,3.2840,5.212,462.4,2.4020
128388,1,7,4.916,710.4,3.4760,5.212,467.0,2.4320
128408,1,7,5.096,424.0,2.1340,5.212,466.2,2.4280
128428,1,7,4.896,764.7,4.0080,5.212,466.9,2.4320
128448,1,7,4.932,743.4,3.6480,5.212,460.6,2.4020
128468,1,7,4.908,702.0,3.4840,5.212,461.3,2.4060
128488,1,7,4.932,429.3,2.2020,5.208,466.2,2.4060
128508,1,7,4.924,698.2,3.3560,5.212,466.2,2.4280
128528,1,7,4.900,742.0,3.5620,5.212,466.2,2.4280
128548,1,7,5.020,731.9,3.5760,5.208,467.5,2.4340
128568,1,7,4.912,714.0,3.5160,5.208,465.7,2.4240
128588,1,7,4.828,713.1,3.4280,5.208,466.7,2.4240
128608,1,7,4.928,758.4,3.5020,5.208,465.8,2.4240
128628,1,7,4.788,722.9,3.4700,5.200,466.1,2.4280
128648,1,7,4.916,716.8,3.4600,5.212,466.8,2.4320
128668,1,7,4.932,668.1,3.2740,5.212,466.1,2.4320
128688,1,7,5.028,424.6,3.3400,5.200,471.9,2.5760
128708,1,7,4.932,758.7,3.5400,5.212,466.9,2.4320
128728,1,7,4.904,700.4,3.4380,5.212,466.5,2.4280
128748,1,7,4.912,748.3,3.6840,5.212,460.8,2.3980
128768,1,7,4.880,671.4,3.3060,5.208,461.0,2.4020
128788,1,7,4.928,700.1,3.6860,5.212,465.9,2.4280
128808,1,7,5.212,382.0,2.1920,5.204,508.6,2.6500
128828,1,7,5.140,555.4,3.3820,5.200,466.7,2.4320
128848,1,7,4.940,666.5,3.2900,5.212,465.8,2.4280
128868,1,7,4.924,723.8,3.5420,5.212,466.4,2.4320
128888,1,7,4.924,690.0,3.4020,5.208,466.6,2.4320
128908,1,7,5.056,485.7,1.8480,5.212,545.9,2.8440
128928,1,7,4.920,718.3,3.5320,5.212,465.8,2.4240
128948,1,7,4.896,609.7,3.1420,5.212,469.4,2.6340
128968,1,7,4.884,747.6,3.6700,5.212,466.6,2.4320
128988,1,7,5.164,540.2,2.6940,5.200,467.9,2.4320
129008,1,7,4.912,712.1,3.4500,5.212,466.0,2.4280
129028,1,7,5.132,520.6,2.6740,5.212,495.8,2.5780
129048,1,7,4.932,719.0,3.5320,5.212,466.8,2.4280
129068,1,7,4.840,805.9,3.9880,5.212,460.9,2.4060
129088,1,7,4.900,721.7,3.3320,5.212,466.7,2.4320
129108,1,7,4.936,697.1,3.5360,5.208,474.2,2.4680
129128,1,7,4.888,704.5,3.4700,5.212,466.1,2.4280
129148,1,7,4.908,602.9,2.8800,5.212,465.5,2.5240
129168,1,7,4.920,699.9,3.4440,5.208,466.5,2.4320
129188,1,7,4.912,678.4,3.5920,5.212,466.3,2.4340
129208,1,7,4.912,701.5,3.5060,5.204,469.7,2.4480
129228,1,7,5.116,573.8,2.8500,5.212,498.3,2.5920
129248,1,7,4.876,699.2,3.4400,5.208,466.4,2.4240
129268,1,7,4.892,708.1,2.5140,5.212,470.0,2.4420
129288,1,7,4.916,698.5,3.2440,5.212,465.8,2.4280
129308,1,7,4.916,699.2,3.4340,5.212,461.8,2.4060
129328,1,7,4.904,697.9,3.4400,5.216,461.4,2.4060
129348,1,7,4.916,676.0,3.3320,5.212,460.7,2.4020
129368,1,7,5.164,418.8,2.3000,5.192,472.9,2.4380
129388,1,7,4.916,712.8,3.8540,5.212,466.8,2.4320
129408,1,7,4.932,697.9,3.5320,5.208,469.0,2.4440
129428,1,7,5.208,493.8,2.4440,5.208,474.1,2.4640
129448,1,7,4.912,708.9,3.4740,5.208,466.8,2.4320
129468,1,7,4.952,754.6,3.5060,5.212,466.2,2.4280
129488,1,7,4.912,712.2,3.7000,5.212,461.4,2.4060
129508,1,7,5.044,427.5,2.1600,5.204,500.5,2.6020
129528,1,7,4.924,698.7,3.4400,5.208,466.5,2.4280
129548,1,7,4.892,701.6,3.4500,5.212,465.7,2.4280
129568,1,7,4.924,709.6,3.5000,5.208,466.9,2.4340
129588,1,7,4.912,704.7,3.4940,5.212,461.3,2.4060
129608,1,7,4.916,699.2,3.4400,5.212,461.1,2.4020
129628,1,7,4.932,745.1,3.6740,5.212,479.1,2.4900
129648,1,7,5.024,369.6,1.8180,5.200,471.3,2.4520
129668,1,7,4.908,711.7,3.7160,5.212,466.2,2.4320
129688,1,7,4.896,540.0,1.7820,5.212,470.5,2.4440
129708,1,7,5.104,711.2,3.5000,5.200,465.8,2.4240
129728,1,7,4.908,686.0,3.3820,5.208,471.0,2.4520
129748,1,7,4.920,698.9,3.4580,5.212,466.1,2.4240
129768,1,7,4.924,694.7,3.6500,5.212,465.1,2.4240
129788,1,7,4.900,447.0,3.3780,5.204,465.8,2.4220
129808,1,7,4.952,714.1,3.5260,5.212,466.4,2.4280
129828,1,7,4.956,454.6,2.3620,5.212,529.4,2.7560
129848,1,7,4.928,563.1,2.7620,5.216,466.5,2.6480
129868,1,7,4.940,721.8,3.3580,5.212,466.8,2.4320
129888,1,7,4.924,682.4,3.3620,5.208,466.2,2.4280
129908,1,7,5.012,423.9,2.1400,5.204,465.3,2.4240
129928,1,7,4.944,700.7,3.4700,5.212,464.8,2.4220
129948,1,7,4.896,715.7,3.4940,5.208,461.7,2.3980
129968,1,7,4.928,701.0,4.0140,5.212,461.4,2.4060
129988,1,7,4.928,699.1,3.4540,5.212,461.1,2.4020
130008,1,7,4.924,838.3,4.1640,5.208,465.8,2.4240
130028,1,7,4.916,700.0,3.4480,5.216,460.2,2.4060
130048,1,7,4.952,696.1,3.0280,5.208,467.9,2.4320
130068,1,7,4.940,767.0,3.5420,5.212,460.7,2.4060
130088,1,7,4.960,556.8,2.8500,5.212,469.5,2.4420
130108,1,7,4.908,832.4,4.0600,5.212,470.4,2.4480
130128,1,7,5.008,702.2,3.4640,5.212,465.9,2.4280
130148,1,7,4.928,699.0,3.2840,5.204,499.6,2.5980
130168,1,7,4.888,716.6,3.3420,5.204,500.1,2.6020
130188,1,7,4.860,411.3,2.0700,5.204,536.8,2.7920
130208,1,7,4.888,698.1,3.4240,5.208,498.8,2.5960
130228,1,7,4.972,440.6,2.1960,5.200,466.9,2.4220
130248,1,7,4.924,699.2,3.7000,5.212,464.9,2.4240
130268,1,7,4.908,718.0,3.4640,5.212,465.8,2.6600
130288,1,7,4.928,715.4,3.5120,5.212,466.2,2.4280
130308,1,7,5.036,428.0,2.0900,5.200,466.0,2.4220
130328,1,7,4.904,700.6,3.7360,5.208,465.8,2.4280
130348,1,7,4.984,696.9,3.4440,5.212,466.1,2.4340
130368,1,7,4.904,735.5,3.8700,5.212,466.6,2.4320
130388,1,7,5.068,392.0,1.9160,5.200,467.5,2.4340
130408,1,7,4.900,735.8,3.6120,5.212,466.0,2.4280
130428,1,7,4.932,779.0,3.7380,5.200,470.4,2.4520
130448,1,7,5.148,556.0,3.5020,5.212,511.9,2.4380
130468,1,7,4.916,699.1,3.4440,5.208,465.6,2.4280
130488,1,7,4.912,744.8,3.5980,5.212,461.4,2.4020
130508,1,7,4.916,700.4,3.4500,5.208,465.4,2.4240
130528,1,7,4.928,816.4,4.0440,5.208,466.5,2.4320
130548,1,7,4.916,699.8,3.7520,5.212,467.0,2.4280
130568,1,7,4.924,736.8,3.5000,5.208,466.7,2.4320
130588,1,7,4.888,711.0,3.4800,5.208,465.5,2.4240
130608,1,7,4.900,711.6,3.5940,5.208,469.5,2.4440
130628,1,7,4.900,493.0,2.1300,5.212,465.5,2.6120
130648,1,7,4.920,711.4,3.6440,5.212,465.8,2.4520
130668,1,7,4.996,432.2,2.1700,5.196,467.9,2.4380
130688,1,7,4.776,705.5,3.4740,5.204,465.9,2.4240
130708,1,7,4.924,708.3,3.4940,5.204,469.6,2.4440
130728,1,7,5.052,463.4,3.3480,5.212,466.6,2.4440
130748,1,7,4.936,749.0,3.5560,5.212,466.0,2.4240
130768,1,7,4.924,699.9,3.4660,5.212,466.0,2.4280
130788,1,7,4.940,727.9,3.5680,5.208,466.4,2.4280
130808,1,7,4.916,664.5,3.2440,5.212,465.6,2.4240
130828,1,7,5.148,440.3,2.1760,5.204,465.3,2.4160
130848,1,7,4.852,708.4,3.4400,5.212,465.9,2.4240
130868,0,8,4.848,878.4,4.2440,5.208,465.9,2.4280
130888,0,8,5.048,575.0,2.8020,5.212,490.7,2.5520
130908,0,8,4.972,546.4,2.7860,5.196,468.5,2.4340
130928,0,8,5.056,434.0,2.2320,5.212,505.5,2.5400
130948,0,8,4.948,564.7,2.7820,5.212,487.4,2.5240
130968,0,8,5.040,426.5,2.1520,5.212,483.5,2.5140
130988,0,8,5.048,421.7,2.1300,5.212,538.8,2.8080
131008,0,8,5.056,418.3,2.1100,5.212,483.8,2.5160
131028,0,8,5.048,416.3,2.1160,5.204,471.8,2.4440
131048,0,8,5.048,415.6,2.1160,5.208,480.7,2.6240
131068,0,8,5.060,419.9,2.1240,5.216,505.6,2.6320
131088,0,8,5.040,421.9,2.1300,5.204,470.3,2.4420
131108,0,8,5.056,416.7,2.1080,5.212,508.7,2.4640
131128,0,8,5.044,417.2,2.1260,5.204,504.8,2.4520
131148,0,8,5.048,415.8,2.1040,5.204,476.3,2.4540
131168,0,8,5.048,416.8,2.1080,5.216,464.2,2.4180
131188,0,8,5.064,426.6,2.1520,5.216,465.3,2.4240
131208,0,8,5.052,422.4,2.1140,5.216,458.9,2.3880
131228,0,8,5.052,411.8,2.0900,5.212,460.9,2.3920
131248,0,8,5.052,416.8,2.1080,5.216,459.9,2.4020
131268,0,8,5.048,411.3,2.0780,5.212,459.7,2.3960
131288,0,8,5.052,415.2,2.0980,5.212,460.7,2.4020
131308,0,8,5.052,413.9,2.0900,5.216,459.9,2.3980
131328,0,8,5.048,415.9,2.0880,5.212,459.7,2.3960
131348,0,8,5.056,412.8,2.0880,5.216,460.8,2.4060
131368,0,8,5.052,414.4,2.0900,5.216,460.4,2.3980
131388,0,8,5.056,416.6,2.1040,5.212,459.9,2.3960
131408,0,8,5.052,415.5,2.0840,5.216,460.9,2.4020
131428,0,8,5.048,413.4,2.0740,5.216,460.9,2.3960
131448,0,8,5.056,414.8,2.0980,5.212,460.1,2.3980
131468,0,8,5.048,416.6,2.1040,5.212,464.4,2.4220
131488,0,8,5.056,412.3,2.0840,5.212,460.2,2.3980
131508,0,8,5.048,413.6,2.1100,5.212,461.1,2.3980
131528,0,8,5.056,415.2,2.0840,5.212,459.9,2.3960
131548,0,8,5.056,411.7,2.0800,5.212,460.2,2.3960
131568,0,8,5.052,418.4,2.1160,5.212,466.5,2.4280
131588,0,8,5.052,416.3,2.0940,5.212,459.8,2.3960
131608,0,8,5.056,413.0,2.0840,5.212,460.5,2.3960
131628,0,8,5.056,411.2,2.1040,5.212,460.2,2.3960
131648,0,8,5.056,412.9,2.0880,5.212,460.1,2.3980
131668,0,8,5.052,414.8,2.0940,5.212,460.3,2.3980
131688,0,8,5.052,412.2,2.0940,5.212,459.9,2.3980
131708,0,8,5.052,415.1,2.1040,5.212,460.2,2.4020
131728,0,8,5.048,417.0,2.0840,5.212,460.0,2.3920
131748,0,8,5.052,416.6,2.1040,5.212,459.5,2.3960
131768,0,8,5.052,416.8,2.1080,5.212,459.9,2.3980
131788,0,8,5.052,415.3,2.1100,5.212,460.9,2.4020
131808,0,8,5.056,411.9,2.0780,5.212,459.6,2.3980
131828,0,8,5.052,410.7,2.0740,5.216,458.9,2.3980
131848,0,8,5.056,411.4,2.0780,5.212,459.5,2.3960
131868,0,8,5.052,416.0,2.1000,5.216,460.2,2.3980
131888,0,8,5.048,411.6,2.1100,5.212,460.9,2.4020
131908,0,8,5.052,414.3,2.0900,5.212,459.5,2.4080
131928,0,8,5.048,415.7,2.0980,5.216,459.6,2.3980
131948,0,8,5.052,415.2,2.0980,5.212,459.6,2.3960
131968,0,8,5.056,414.9,2.0980,5.216,460.3,2.3980
131988,0,8,5.048,412.0,2.0780,5.212,459.7,2.3960
132008,0,8,5.056,413.4,2.0900,5.212,459.7,2.3960
132028,0,8,5.056,416.6,2.1040,5.212,460.6,2.4020
132048,0,8,5.052,414.6,2.0940,5.216,459.8,2.3960
132068,0,8,5.052,412.5,2.0840,5.216,459.8,2.3960
132088,0,8,5.056,416.2,2.0940,5.216,459.9,2.3980
132108,0,8,5.052,412.1,2.0980,5.212,459.7,2.4020
132128,0,8,5.056,414.1,2.0900,5.212,461.7,2.3960
132148,0,8,5.048,413.0,2.0840,5.216,460.2,2.3980
132168,0,8,5.048,412.6,2.1040,5.216,460.4,2.3980
132188,0,8,5.052,414.2,2.0840,5.216,460.6,2.4020
132208,0,8,5.048,420.8,2.1040,5.212,459.9,2.3980
132228,0,8,5.048,415.0,2.0980,5.216,459.7,2.3960
132248,0,8,5.052,415.8,2.1000,5.216,459.4,2.3960
132268,0,8,5.052,415.3,2.0880,5.216,460.4,2.3980
132288,0,8,5.056,411.3,2.1080,5.216,459.1,2.3980
132308,0,8,5.052,412.6,2.1240,5.212,459.1,2.3960
132328,0,8,5.056,411.3,2.0780,5.212,464.3,2.4240
132348,0,8,5.056,412.6,2.0840,5.212,459.6,2.3960
132368,0,8,5.052,411.7,2.1080,5.216,460.2,2.3980
132388,0,8,5.052,416.5,2.0940,5.212,464.1,2.3980
132408,0,8,5.048,413.9,2.0880,5.212,460.1,2.3980
132428,0,8,5.052,414.7,2.0940,5.212,459.8,2.3980
132448,0,8,5.052,416.6,2.1040,5.212,459.7,2.3960
132468,0,8,5.056,410.8,2.1100,5.212,462.0,2.4080
132488,0,8,5.048,411.3,2.1000,5.212,460.2,2.4060
132508,0,8,5.056,413.5,2.0900,5.212,459.3,2.3980
132528,0,8,5.056,415.5,2.0980,5.212,459.3,2.3980
132548,0,8,5.056,416.1,2.1040,5.216,459.7,2.3960
132568,0,8,5.052,411.6,2.0840,5.212,460.0,2.3980
132588,0,8,5.052,415.8,2.0940,5.212,459.0,2.3980
132608,0,8,5.052,414.4,2.0940,5.212,462.5,2.3960
132628,0,8,5.056,413.6,2.0880,5.212,460.3,2.3960
132648,0,8,5.056,416.0,2.1000,5.212,459.8,2.3960
132668,0,8,5.052,410.6,2.0880,5.216,459.9,2.3980
132688,0,8,5.048,415.3,2.0700,5.212,461.1,2.3980
132708,0,8,5.048,416.6,2.1040,5.216,460.6,2.3960
132728,0,8,5.048,413.8,2.0880,5.216,459.7,2.3960
132748,0,8,5.048,416.0,2.0780,5.216,459.9,2.3980
132768,0,8,5.048,415.0,2.0740,5.212,459.3,2.3960
132788,0,8,5.052,411.8,2.0780,5.216,460.0,2.3960
132808,0,8,5.056,411.2,2.0780,5.212,459.7,2.3980
132828,0,8,5.056,413.3,2.0880,5.212,459.9,2.3980
132848,0,8,5.048,416.6,2.0880,5.212,459.5,2.3960
132868,0,8,5.056,414.3,2.0840,5.212,460.0,2.3980
132888,0,8,5.052,410.5,2.0980,5.212,460.8,2.3980
132908,0,8,5.052,412.0,2.0800,5.212,466.5,2.5720
132928,0,8,5.048,411.4,2.0780,5.208,492.3,2.5620
132948,0,8,5.056,411.6,2.0780,5.204,492.9,2.5660
132968,0,8,5.056,417.7,2.0880,5.208,491.6,2.5600
132988,0,8,5.060,415.0,2.0980,5.208,492.5,2.5660
133008,0,8,5.052,417.0,2.1080,5.212,460.0,2.3960
133028,0,8,5.048,412.4,2.0800,5.216,461.8,2.4080
133048,0,8,5.060,412.0,2.0840,5.212,459.6,2.3960
133068,0,8,5.056,412.3,2.0780,5.216,459.2,2.3920
133088,0,8,5.048,412.4,2.0840,5.216,459.6,2.3960
133108,0,8,5.048,411.2,2.0740,5.212,459.3,2.3960
133128,0,8,5.052,447.3,2.2540,5.216,459.3,2.3960
133148,0,8,5.032,446.5,2.2540,5.212,459.9,2.3980
133168,0,8,5.040,448.1,2.2480,5.212,459.8,2.3960
133188,0,8,5.032,447.6,2.2520,5.212,460.1,2.3980
133208,0,8,5.088,411.0,2.0840,5.212,460.0,2.3960
133228,0,8,5.048,406.9,2.0520,5.220,420.1,2.1960
133248,0,8,5.076,369.0,1.9080,5.224,420.3,2.1960
133268,0,8,5.068,370.0,1.9000,5.220,419.0,2.1860
133288,0,8,5.064,369.3,1.8720,5.224,418.8,2.1960
133308,0,8,5.076,369.6,1.8720,5.220,424.8,2.1920
133328,0,8,5.080,383.1,1.9080,5.220,419.9,2.1920
133348,0,8,5.064,375.2,1.8720,5.220,420.5,2.1960
133368,0,8,5.072,375.3,1.8880,5.220,419.7,2.1880
133388,0,8,5.064,371.4,1.8800,5.220,420.3,2.1920
133408,0,8,5.064,374.1,1.8980,5.220,421.0,2.2120
133428,0,8,5.028,415.3,2.1080,5.212,425.1,2.2180
133448,0,8,5.064,376.8,1.8580,5.220,419.0,2.1860
133468,0,8,5.072,371.7,1.8800,5.220,420.1,2.1960
133488,0,8,5.068,375.0,1.9000,5.224,420.7,2.1880
133508,0,8,5.064,369.8,1.8720,5.216,420.4,2.1880
133528,0,8,5.064,379.2,2.0580,5.216,459.5,2.3960
133548,0,8,5.064,368.2,1.9100,5.220,419.9,2.1920
133568,0,8,5.064,373.5,1.8980,5.220,421.2,2.1980
133588,0,8,5.068,371.4,1.8800,5.220,422.6,2.1920
133608,0,8,5.064,368.8,1.8680,5.220,419.5,2.1960
133628,0,8,5.080,373.7,1.8940,5.216,463.6,2.4160
133648,0,8,5.068,373.9,1.8740,5.224,419.0,2.1860
133668,0,8,5.072,377.2,1.9140,5.220,420.4,2.1880
133688,0,8,5.072,374.3,1.8980,5.224,419.9,2.1960
133708,0,8,5.064,373.6,1.8900,5.220,420.8,2.1960
133728,0,8,5.072,371.8,1.8780,5.220,420.9,2.1960
133748,0,8,5.076,373.3,1.8840,5.220,419.9,2.1920
133768,0,8,5.076,372.4,1.8880,5.220,420.7,2.1880
133788,0,8,5.068,376.0,1.9080,5.216,420.2,2.1880
133808,0,8,5.068,371.8,1.8800,5.220,419.5,2.1880
133828,0,8,5.076,369.6,1.8980,5.220,419.7,2.1880
133848,0,8,5.068,369.7,1.8980,5.216,419.5,2.1880
133868,0,8,5.068,373.5,1.8980,5.220,420.6,2.1920
133888,0,8,5.068,369.3,1.8720,5.220,419.8,2.1860
133908,0,8,5.064,376.6,1.8740,5.220,419.2,2.1880
133928,0,8,5.080,369.2,1.9140,5.220,421.2,2.1960
133948,0,8,5.076,372.7,1.8780,5.224,418.9,2.1860
133968,0,8,5.064,369.8,1.8740,5.220,419.3,2.1960
133988,0,8,5.064,374.3,1.8940,5.220,419.1,2.1860
134008,0,8,5.072,372.0,1.9080,5.220,420.2,2.1920
134028,0,8,5.076,368.4,1.9100,5.220,420.8,2.1960
134048,0,8,5.084,373.6,1.8980,5.220,419.5,2.1880
134068,0,8,5.064,372.0,1.8840,5.220,420.7,2.1960
134088,0,8,5.068,371.3,1.8800,5.224,419.7,2.1920
134108,0,8,5.068,376.2,1.8680,5.220,420.4,2.1920
134128,0,8,5.072,374.6,1.8740,5.224,419.9,2.1920
134148,0,8,5.056,375.1,1.9100,5.220,422.7,2.2060
134168,0,8,5.060,369.9,1.8740,5.224,420.5,2.1920
134188,0,8,5.076,374.2,1.8980,5.220,419.4,2.1880
134208,0,8,5.068,369.5,1.9140,5.220,419.4,2.1880
134228,0,8,5.060,374.7,1.8940,5.220,424.6,2.2160
134248,0,8,5.024,411.1,2.0840,5.220,418.8,2.1820
134268,0,8,5.060,371.4,1.8800,5.224,419.1,2.1920
134288,0,8,5.068,371.5,1.8840,5.220,418.8,2.1880
134308,0,8,5.072,374.9,1.8640,5.220,419.9,2.1920
134328,0,8,5.076,370.0,1.9100,5.224,418.8,2.1860
134348,0,8,5.056,416.8,2.0980,5.212,453.2,2.2340
134368,0,8,5.068,374.8,1.8980,5.220,419.7,2.1920
134388,0,8,5.072,369.2,1.9140,5.220,420.8,2.1920
134408,0,8,5.076,369.5,1.9000,5.220,419.8,2.1920
134428,0,8,5.064,375.0,1.8880,5.220,420.6,2.1960
134448,0,8,5.068,373.6,1.8880,5.216,443.5,2.4020
134468,0,8,5.080,371.9,1.8840,5.220,418.8,2.1920
134488,0,8,5.068,375.8,1.8780,5.220,422.9,2.1980
134508,0,8,5.076,373.6,1.8940,5.220,420.5,2.1960
134528,0,8,5.072,373.7,1.9000,5.220,420.5,2.1960
134548,0,8,5.064,373.4,1.8940,5.220,420.8,2.2240
134568,0,8,5.076,371.4,1.8800,5.224,419.0,2.1880
134588,0,8,5.060,374.2,1.8900,5.220,420.4,2.1880
134608,0,8,5.072,369.8,1.9160,5.220,420.4,2.1960
134628,0,8,5.064,372.0,1.8840,5.220,420.9,2.1960
134648,0,8,5.068,368.0,1.8640,5.220,420.3,2.1880
134668,0,8,5.080,371.8,1.8840,5.220,420.4,2.1920
134688,0,8,5.068,370.2,1.8940,5.220,420.5,2.1960
134708,0,8,5.064,375.8,1.8720,5.220,423.0,2.2060
134728,0,8,5.064,374.5,1.8980,5.220,420.1,2.1920
134748,0,8,5.076,376.8,1.9100,5.224,420.1,2.1880
134768,0,8,5.072,377.5,1.9140,5.220,419.8,2.1880
134788,0,8,5.076,368.0,1.8940,5.224,419.2,2.1880
134808,0,8,5.064,373.5,1.8940,5.220,419.4,2.1880
134828,0,8,5.076,372.3,1.8880,5.220,419.0,2.1860
134848,0,8,5.076,373.5,1.8980,5.224,420.0,2.1960
134868,0,8,5.100,367.8,1.8940,5.220,419.7,2.1880
134888,0,8,5.032,375.2,1.8880,5.220,419.5,2.1880
134908,0,8,5.016,379.8,1.8780,5.224,419.2,2.1880
134928,0,8,5.088,372.9,1.8900,5.220,419.4,2.1880
134948,0,8,5.072,382.2,1.9360,5.220,419.8,2.1880
134968,0,8,5.092,381.7,1.9000,5.220,420.7,2.1880
134988,0,8,4.924,670.6,3.3160,5.220,420.1,2.1920
135008,0,8,4.988,380.8,1.8980,5.224,420.4,2.1920
135028,0,8,5.080,370.1,1.8800,5.220,419.4,2.1880
135048,0,8,4.964,324.9,1.6080,5.220,419.4,2.2020
135068,0,8,5.040,381.0,1.9040,5.220,419.8,2.1960
135088,0,8,5.072,370.5,1.8880,5.220,419.5,2.1880
